itemId,title,genres
2699,Flat-Out Love ,
2700,The Narrow Road to the Deep North,Fiction|Historical|Historical Fiction|War|Cultural|Australia|Historical
2701,The Claiming of Sleeping Beauty,
2702, Call the midwife : a true story of the East End in the 1950s,
2704,Then Came You,Womens Fiction|Chick Lit|Fiction|Contemporary|Adult
2705,The Awakening,Young Adult|Paranormal|Vampires|Fantasy|Fantasy|Paranormal|Romance
2706,It Had to Be You,Romance|Romance|Contemporary Romance|Contemporary|Sports and Games|Sports|Womens Fiction|Chick Lit|Contemporary Romance|Sports Romance
2707,Boomerang: Travels in the New Third World,Nonfiction|Economics|Business|Economics|Finance|History|Politics|Travel
2708,Fly Away Home,
2709,Le Rouge et le Noir,
2710,The Virgin's Lover,Historical|Historical Fiction|English History|Tudor Period|European Literature|British Literature
2711,Incarceron,Fantasy|Young Adult|Science Fiction|Dystopia|Science Fiction|Science Fiction|Steampunk
2712,Awake at Dawn,Young Adult|Fantasy|Paranormal|Fantasy|Paranormal|Vampires|Romance|Shapeshifters|Werewolves
2713,The Road to the Dark Tower: Exploring Stephen King's Magnum Opus,Fantasy|Horror|Reference|Fiction
2714,Starcrossed,Young Adult|Fantasy|Fantasy|Mythology|Romance|Fantasy|Paranormal
2715,Night Star,Fantasy|Fantasy|Paranormal|Romance|Young Adult
2716,Dead Poets Society ,
2717,Wreckage,
2718,The Fifth Elephant,Fantasy|Fiction|Humor
2719,The Sorcerer in the North,Fantasy|Adventure|Fiction|Young Adult
2720,Autobiography of a Yogi,Biography|Nonfiction|Spirituality|Philosophy|Religion
2721,"Hexed (Iron Druid Chronicles, #2)",
2722,Scary Stories to Tell in the Dark,
2723,Fool Me Once,Mystery|Thriller|Fiction|Suspense|Thriller|Mystery Thriller|Mystery|Crime
2724,Hiroshima,History|Nonfiction|Classics|War|Cultural|Japan|War|World War II
2725,Hate List,Young Adult|Contemporary|Realistic Fiction|Fiction|Young Adult|Teen
2726,The Distance Between Us,Young Adult|Contemporary|Romance|Womens Fiction|Chick Lit|Realistic Fiction
2727,"A History of God: The 4,000-Year Quest of Judaism, Christianity, and Islam",Religion|History|Nonfiction|Philosophy|Religion|Islam|Spirituality
2728,Abaddon's Gate,
2729,Veinte poemas de amor y una canción desesperada,
2730,The Cardinal of the Kremlin,Fiction|Thriller|Spy Thriller|Espionage
2731,"No, David!",Childrens|Picture Books|Childrens|Realistic Fiction|Fiction|Humor|Family|Humor|Funny|Childrens|Storytime|Kids|Love
2732,"Libellus vere aureus, nec minus salutaris quam festivus, de optimo rei publicae statu deque nova insula Utopia",
2733,The Name of This Book Is Secret,
2734,Dorothy Must Die,Young Adult|Retellings|Fiction
2735,The Husband,Thriller|Fiction|Horror|Mystery|Suspense
2736,The Particular Sadness of Lemon Cake,Fiction|Magical Realism|Fantasy|Contemporary|Adult Fiction|Food and Drink|Food
2737,The Big Bad Wolf  ,
2738,Balzac et la Petite Tailleuse chinoise,
2739,Bad Feminist ,
2740,Petals on the Wind,Fiction|Horror|Young Adult
2741,Danny: The Champion of the World,
2742,Battle Hymn of the Tiger Mother,Nonfiction|Autobiography|Memoir|Parenting|Biography
2743,Nimona,Sequential Art|Graphic Novels|Fantasy|Sequential Art|Comics|Young Adult|Fiction
2744,Everyday Italian: 125 Simple and Delicious Recipes,
2745,From Potter's Field,
2746,"Mary, Mary",Mystery|Fiction|Mystery|Crime
2747,Oranges Are Not the Only Fruit,Fiction|Lgbt|Glbt|Queer|Contemporary
2748,Grounded (Up In The Air #3),
2749,I Too Had A Love Story,
2750,Mrs. Piggle-Wiggle,
2751,Trunk Music,Mystery|Fiction|Mystery|Crime|Thriller|Mystery|Detective
2752,"10% Happier: How I Tamed the Voice in My Head, Reduced Stress Without Losing My Edge, and Found Self-Help That Actually Works",
2753,Barefoot Contessa at Home: Everyday Recipes You'll Make Over and Over Again,
2754,Blood Work,Mystery|Mystery|Crime|Fiction|Thriller
2755,The Gods Themselves,Science Fiction|Fiction
2756,The Viper's Nest ,
2757,"Ahab's Wife, or The Star-Gazer",Fiction|Historical|Historical Fiction|Historical
2758,ツバサ-RESERVoir CHRoNiCLE- 1,
2759,"Cirque Du Freak (Cirque du Freak, #1) ",
2760,"The League of Extraordinary Gentlemen, Vol. I",
2761,Feed,Young Adult|Science Fiction|Science Fiction|Dystopia|Fiction
2762,Angels' Blood ,
2763,Mήδεια,
2764,The Demon King,Fantasy|Young Adult|Fantasy|Magic|Fantasy|High Fantasy
2765,Hinds' Feet on High Places,Christian|Fiction|Christian Fiction|Classics|Religion|Christianity|Spirituality|Religion|Faith
2766,Black Hole,Sequential Art|Graphic Novels|Fiction|Graphic Novels Comics|Science Fiction
2767,"Saga, Volume Three",
2768,Personal,
2769,Z: A Novel of Zelda Fitzgerald,
2770,A Man Without a Country,
2772,Lilac Girls,Historical|Historical Fiction|Fiction|War|World War II|Historical|World War II|Holocaust|War
2773,7th Heaven,
2774,Make Me,
2775,A Constellation of Vital Phenomena,Fiction|Historical|Historical Fiction|War|Cultural|Russia|Literary Fiction|Historical
2776,While It Lasts,Romance|New Adult|Contemporary|Young Adult|Romance|Contemporary Romance
2777,The End of Your Life Bookclub,
2778,Two-Way Street,Young Adult|Romance|Contemporary|Womens Fiction|Chick Lit|Travel|Road Trip|Realistic Fiction
2779,All in,
2780,The Siege of Macindaw,Fantasy|Young Adult|Adventure|Fiction
2782,"Transmetropolitan, Vol. 1: Back on the Street",
2783,"Emperor Mage (Immortals, #3)",
2784,Decision Points,History|Politics|Autobiography|Memoir|Nonfiction|Biography|Politics|Presidents
2785,Witch & Wizard,
2786,Julie of the Wolves,
2787,Forever . . .,Young Adult|Romance|Fiction|Contemporary|Young Adult|Teen
2788,The Wright Brothers,History|Biography|Nonfiction|North American Hi...|American History
2789,The Matarese Circle,Fiction|Spy Thriller|Espionage|Mystery|Suspense
2790,American Lion: Andrew Jackson in the White House,History|Biography|Nonfiction|Politics|Presidents|North American Hi...|American History|Politics
2791,The Forgotten,
2792,Shadows of Self,Fantasy|Fiction|Science Fiction|Steampunk
2793,Mad About the Boy,
2794,The Four Loves,Christian|Nonfiction|Religion|Theology|Religion|Philosophy|Religion|Christianity
2795,Archer's Voice,Romance|New Adult|Contemporary|Romance|Contemporary Romance
2796,The Lost Wife,Historical|Historical Fiction|Fiction|Romance|War|World War II|World War II|Holocaust|Historical
2797,Storia della bellezza,
2798,"I, Claudius",Historical|Historical Fiction|Fiction|Classics|Historical|Literature
2799,The Testing,Science Fiction|Dystopia|Young Adult|Science Fiction
2800,Takedown Twenty,
2801,The Boy Who Sneaks in My Bedroom Window,Romance|Young Adult|Contemporary|New Adult|Sociology|Abuse|Young Adult|High School
2802,Terrier,Fantasy|Young Adult|Fiction
2803,First Grave on the Right,Fantasy|Paranormal|Fantasy|Urban Fantasy|Fantasy|Romance|Mystery|Romance|Paranormal Romance
2804,A House in the Sky,
2805,Anya's Ghost,Sequential Art|Graphic Novels|Young Adult|Sequential Art|Comics|Fantasy|Fiction
2806,The Rules of Attraction,Fiction|Contemporary|Novels|Literature|American|Lgbt
2807,"The Good, the Bad, and the Undead",Fantasy|Urban Fantasy|Fantasy|Fantasy|Paranormal|Paranormal|Vampires|Paranormal|Witches|Fantasy|Magic
2808,The Crystal Shard,Fantasy|Dungeons and Dragons|Forgotten Realms|Fiction
2809,Wide Sargasso Sea,Fiction|Classics|Historical|Historical Fiction|Literature
2810,The Magus,Fiction|Classics|Fantasy|Mystery|Literature
2811,King of the Murgos,Fantasy|Fiction|Fantasy|Epic Fantasy|Science Fiction Fantasy
2812,"It's OK, I'm Wearing Really Big Knickers! (Confessions of Georgia Nicolson, #2)",
2813,You,Thriller|Fiction|Mystery|Contemporary|Thriller|Mystery Thriller|Adult
2814,Dreams of Gods & Monsters,Fantasy|Young Adult|Romance|Paranormal|Angels|Fantasy|Paranormal
2815,Playing For Pizza,
2816,Tiger's Curse,Fantasy|Young Adult|Romance|Fantasy|Paranormal
2817,Chapterhouse: Dune,Science Fiction|Fiction|Fantasy
2818,Brown Girl Dreaming,Poetry|Autobiography|Memoir|Nonfiction|Childrens|Middle Grade|Biography
2819,Feed,Horror|Zombies|Horror|Science Fiction|Fiction|Science Fiction|Dystopia
2820,Icy Sparks,
2821,Rainbow Valley,Classics|Fiction|Young Adult|Historical|Historical Fiction|Childrens
2822,The Templar Legacy,Fiction|Thriller|Mystery|Historical|Historical Fiction|Adventure|Suspense
2823,J is for Judgment (Kinsey Millhone #10),
2824,The Physick Book of Deliverance Dane,Historical|Historical Fiction|Fiction|Romance|Witchcraft|Contemporary|Audiobook
2825,Deadhouse Gates,Fantasy|Fantasy|Epic Fantasy|Fiction|Fantasy|High Fantasy
2826,Lick,Romance|New Adult|Contemporary|Romance|Contemporary Romance|Music
2827,"Not a Penny More, Not a Penny Less",Fiction|Thriller|Mystery|Mystery|Crime
2828,Best Served Cold,Fantasy|Fiction|Fantasy|Epic Fantasy|Fantasy|Dark Fantasy
2829,Elizabeth Is Missing,Fiction|Mystery|Contemporary
2830,Consent to Kill,Thriller|Fiction|Spy Thriller|Espionage|Action
2831,The Warmth of Other Suns: The Epic Story of America's Great Migration ,
2832,The First Fifteen Lives of Harry August,Science Fiction|Fiction|Fantasy|Science Fiction|Time Travel
2834,The Guns of August,
2835,Separation of Power,Fiction|Thriller|Action|Spy Thriller|Espionage
2836,"Tomorrow, When the War Began",Young Adult|Fiction|Science Fiction|Dystopia
2837,"Monuments Men: Allied Heroes, Nazi Thieves and the Greatest Treasure Hunt in History ",
2838,Love Letters to the Dead,Contemporary|Young Adult|Romance|Fiction|Realistic Fiction
2839,War Brides,Historical|Historical Fiction|Fiction|Historical|War|World War II|Romance
2840,Homegoing,Historical|Historical Fiction|Fiction|Cultural|Africa|Historical|Literary Fiction
2841,Packing for Mars: The Curious Science of Life in the Void ,
2842,Divine Justice,Fiction|Thriller|Mystery|Suspense
2843,Kick-Ass,
2844,Left to Tell: Discovering God Amidst the Rwandan Holocaust,
2845,Plague,Science Fiction|Dystopia|Science Fiction|Young Adult|Horror
2846,Hard Times: For These Times,
2848,A God in Ruins,Fiction|Historical|Historical Fiction|Historical|War|Audiobook|Literary Fiction
2849,Caught,Mystery|Fiction|Thriller|Suspense|Mystery|Crime|Thriller|Mystery Thriller
2850,Magic Study,Fantasy|Young Adult|Fantasy|Magic|Romance
2851,ちょびっツ #1,
2852,バトル・ロワイアル,
2853,The Girl Who Chased the Moon,Fiction|Magical Realism|Fantasy|Romance|Womens Fiction|Chick Lit|Contemporary
2854,A Town Like Alice,Fiction|Historical|Historical Fiction|Classics|Cultural|Australia|Romance|War
2855,#GIRLBOSS,Nonfiction|Autobiography|Memoir|Feminism|Business|Self Help|Biography
2856,The Secret Life Of CeeCee Wilkes,
2857,Crocodile on the Sandbank,Mystery|Historical|Historical Fiction|Fiction|Historical|Northern Africa|Egypt
2858,Bed of Roses,Romance|Romance|Contemporary Romance|Contemporary|Womens Fiction|Chick Lit|Fiction
2859,Debt of Honor,Fiction|Thriller|War|Military Fiction
2860,Till We Have Faces,Fiction|Fantasy|Classics|Fantasy|Mythology|Christian|Religion
2861,Point Blanc,
2862,Strangers,Horror|Fiction|Thriller|Suspense
2863,The Kill Artist,Thriller|Fiction|Mystery|Spy Thriller|Espionage|Suspense
2864,Knuffle Bunny:  A Cautionary Tale,
2865,The Gashlycrumb Tinies,
2866,The Long Earth,
2867,The War of Art: Break Through the Blocks and Win Your Inner Creative Battles,
2868,Existence ,
2869,What We Talk About When We Talk About Love: Stories,
2870,That Summer,Young Adult|Contemporary|Romance|Fiction|Realistic Fiction
2871,Theft of Swords,Fantasy|Fiction|Fantasy|Epic Fantasy|Fantasy|High Fantasy|Adventure
2872,Necessary Lies,Historical|Historical Fiction|Fiction|Historical|Womens Fiction|Chick Lit
2873,Lucifer's Hammer,
2874,Montana Sky,Romance|Romance|Contemporary Romance|Fiction|Romance|Romantic Suspense|Contemporary|Mystery
2875,Of Human Bondage,
2876,I Was Here,Young Adult|Contemporary|Romance|Fiction
2877,The Complete Tales and Poems of Winnie-the-Pooh ,
2878,Alone ,
2879,Mike Mulligan and His Steam Shovel,Childrens|Picture Books|Childrens|Fiction
2880,Divergent Series Complete Box Set ,
2881,Making Money,Fantasy|Fiction|Humor
2882,Happy Ever After,Romance|Romance|Contemporary Romance|Womens Fiction|Chick Lit|Contemporary|Fiction
2883,Harvesting the Heart,Fiction|Womens Fiction|Chick Lit|Contemporary|Romance
2884,Never Fade,Science Fiction|Dystopia|Young Adult|Fantasy|Science Fiction
2885,Dewey: The Small-Town Library Cat Who Touched the World,
2886,The School for Good and Evil,Fantasy|Childrens|Middle Grade|Young Adult|Fantasy|Magic|Fantasy|Fairy Tales
2887,For a Few Demons More ,
2888,The Secret Place,Mystery|Fiction|Mystery|Crime|Thriller|Mystery Thriller|Thriller
2889,Mistborn Trilogy Boxed Set,Fantasy|Fiction|Fantasy|Epic Fantasy
2890,The Coffin Dancer ,
2891,The Emperor's Code,Mystery|Adventure|Young Adult|Fiction
2892,The Complete Adventures of Curious George,
2893,The Drop,Fiction|Mystery|Mystery|Crime
2894,美少女戦士セーラームーン 1 [Bishōjo Senshi Sailor Moon 1],
2895,Think Like a Freak,
2896,Drama,
2897,Assassination Vacation,Nonfiction|History|Humor|Travel|Writing|Essays
2898,Nine Princes in Amber,Fantasy|Fiction|Science Fiction|Science Fiction Fantasy
2899,The Museum of Extraordinary Things,Historical|Historical Fiction|Fiction|Fantasy|Magical Realism|Historical|Romance
2900,"Ender in Exile (The Ender Quintet, #2)",
2901,Undead and Unwed,Paranormal|Vampires|Romance|Fantasy|Romance|Paranormal Romance|Fantasy|Urban Fantasy|Womens Fiction|Chick Lit|Fantasy|Paranormal
2902,O Monte Cinco,Fiction|Novels|Historical|Historical Fiction
2903,The Power of Myth,
2904,Lock In,Science Fiction|Fiction|Mystery|Audiobook
2905,Longbourn,Historical|Historical Fiction|Fiction|Historical|Romance
2906,As You Wish: Inconceivable Tales from the Making of The Princess Bride,
2907,"Good Night, Gorilla",Childrens|Picture Books|Childrens|Animals
2908,"Severed Heads, Broken Hearts",Young Adult|Contemporary|Romance|Fiction|Realistic Fiction
2909,"In Too Deep (The 39 Clues, Book 6)",
2910,Catch Me If You Can,
2911,"Narcissus in Chains (Anita Blake, Vampire Hunter, #10)",
2912,The Seat of the Soul,Spirituality|Nonfiction|Self Help|Philosophy|Psychology
2913,Claim Me,Romance|Adult Fiction|Erotica|Erotica|Bdsm|Romance|Contemporary Romance|Romance|Erotic Romance|Contemporary
2914,Special Topics in Calamity Physics,Fiction|Mystery|Contemporary|Novels
2915,Bird Box,Horror|Fiction|Thriller|Science Fiction|Dystopia|Mystery|Apocalyptic|Post Apocalyptic
2916,Partials,Young Adult|Science Fiction|Dystopia|Science Fiction
2917,The Worst Hard Time: The Untold Story of Those Who Survived the Great American Dust Bowl,History|Nonfiction|North American Hi...|American History|Historical
2918,What She Left Behind,Historical|Historical Fiction|Fiction|Mystery|Historical|Book Club
2919,Wicked,Young Adult|Fiction|Contemporary
2920,Transfer of Power,Fiction|Thriller|Action
2921,Ariel,Poetry|Classics|Feminism|Fiction
2922,"Batman, Volume 1: The Court of Owls",
2923,Practical Demonkeeping,Humor|Fiction|Fantasy|Humor|Comedy|Fantasy|Urban Fantasy|Humor|Funny
2924,The Last Templar,Fiction|Thriller|Historical|Historical Fiction|Mystery|Adventure
2925,Official Book Club Selection: A Memoir According to Kathy Griffin,Humor|Comedy|Audiobook|Biography Memoir|Humor|Funny
2926,Kniha smíchu a zapomnění,
2927,The Horse Whisperer,Fiction|Romance|Animals|Animals|Horses|Contemporary
2928,Why Men Love Bitches: From Doormat to Dreamgirl - A Woman's Guide to Holding Her Own In A Relationship,
2929,Wanted,Young Adult|Mystery|Young Adult|Teen
2930,The Outlaw Demon Wails ,
2931,Flatland: A Romance of Many Dimensions,
2932,The Diviners,Young Adult|Fantasy|Historical|Historical Fiction|Fantasy|Paranormal|Mystery
2933,The Spectacular Now,Young Adult|Contemporary|Romance|Fiction
2934,The Art of Loving,
2935,Gregor and the Code of Claw,Fantasy|Fiction|Young Adult|Childrens|Middle Grade
2936,Eric,Fantasy|Humor|Fiction
2937,The Sandman: A Game of You,
2938,The Other Side of the Story,Womens Fiction|Chick Lit|Fiction|Romance
2939,Beach Music,Fiction|American|Southern|Contemporary
2940,"An Echo in the Darkness (Mark of the Lion, #2)",
2941,The Kiss of Deception,Fantasy|Young Adult|Romance
2942,Tai-Pan,Historical|Historical Fiction|Fiction|Historical|Cultural|China|Adventure
2943,The Weird Sisters,Fiction|Family|Audiobook|Contemporary|Literary Fiction
2944,The Truth,
2945,The Leftovers,
2946,Flow: The Psychology of Optimal Experience,Psychology|Nonfiction|Self Help|Business|Self Help|Personal Development
2947,Dragons of Winter Night ,
2948,Unbearable Lightness: A Story of Loss and Gain,Nonfiction|Biography|Autobiography|Memoir|Biography|Autobiography|Lgbt
2949,Mine Till Midnight,Romance|Historical Romance|Romance|Historical|Historical|Historical Fiction|Historical|Regency
2950,All the President's Men,
2951,Wolfsbane ,
2952,The Mill on the Floss,
2953,Super Sad True Love Story,Fiction|Science Fiction|Dystopia|Science Fiction|Abandoned
2954,The Blue Sword ,
2955,Lover at Last,Fantasy|Paranormal|Romance|Paranormal Romance|Paranormal|Vampires|Romance|Romance|M M Romance|Fantasy
2956,Vampire Academy: The Ultimate Guide ,
2957,Surprised by Joy: The Shape of My Early Life,Biography|Nonfiction|Christian|Religion|Religion|Christianity|Religion|Theology
2958,"Gödel, Escher, Bach: An Eternal Golden Braid",Science|Nonfiction|Philosophy|Science|Mathematics
2959,Trickster's Queen,Fantasy|Young Adult|Fiction
2960,The Poetry of Robert Frost ,
2961,Freak the Mighty,Young Adult|Realistic Fiction|Fiction|Academic|School|Childrens|Middle Grade|Childrens
2962,This Is What Happy Looks Like,Young Adult|Romance|Contemporary|Realistic Fiction
2963,What's So Amazing About Grace?,Christian|Nonfiction|Religion|Christianity|Religion|Religion|Theology|Religion|Faith|Christian|Christian Living
2964,Kill Shot,Fiction|Thriller|Spy Thriller|Espionage
2965,The Plains of Passage,Historical|Historical Fiction|Fiction|Historical|Fantasy|Romance
2966,Hard Luck,Fiction|Childrens|Humor|Childrens|Middle Grade
2967,Bokhandleren i Kabul,
2968,The Merchant of Death,Young Adult|Fantasy|Fiction|Science Fiction
2969,The City & The City,
2970,Fatal Voyage,Mystery|Mystery|Crime|Fiction|Thriller
2971,Magic Strikes,Fantasy|Urban Fantasy|Fantasy|Fantasy|Paranormal|Romance|Fantasy|Magic|Paranormal|Vampires|Romance|Paranormal Romance
2972,My Favorite Mistake,New Adult|Romance|Academic|College|Contemporary|Romance|Contemporary Romance|Young Adult
